repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35358,[jest] Handle Windows backslashes in preprocessor path matching,open,HM-23-HM,2025-12-14T19:04:16Z,2025-12-14T20:06:18Z,,2,"[""CLA Signed""]",True
facebook/react,35357,Update README.md,closed,VL9mHv0OoK,2025-12-14T16:25:39Z,2025-12-14T22:01:01Z,2025-12-14T22:01:01Z,1,[],True
facebook/react,35356,Fix: Compiler now memoizes when const is between hooks (#35355),closed,pritjasani08,2025-12-13T13:21:03Z,2025-12-13T21:20:12Z,2025-12-13T21:20:11Z,1,"[""CLA Signed""]",True
facebook/react,35355,[Compiler Bug]:Compiler doesn't memoize if const is between hooks,closed,pritjasani08,2025-12-13T13:10:35Z,2025-12-13T21:21:02Z,2025-12-13T21:20:43Z,1,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35354,Fix: Forms should not reset when action fails,closed,rdanciu11,2025-12-13T02:52:26Z,2025-12-18T15:53:12Z,2025-12-18T10:34:18Z,6,"[""CLA Signed""]",True
facebook/react,35353,Upgrade nextjs for compiler playground,closed,jackpope,2025-12-12T13:28:56Z,2025-12-12T14:06:34Z,2025-12-12T14:06:31Z,0,"[""CLA Signed""]",True
facebook/react,35352,[Compiler Bug]: Function hoisting ignored in eslint rule react-hooks/immutability,closed,nifgraup,2025-12-12T12:09:38Z,2025-12-15T09:17:33Z,2025-12-12T22:25:01Z,2,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35351,[Flight] Add extra loop protection,closed,sebmarkbage,2025-12-11T22:22:41Z,2025-12-27T11:26:54Z,2025-12-11T22:23:01Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35350,[Compiler Bug]: 'use no memo' does not apply recursively,open,yepitschunked,2025-12-11T22:16:39Z,2025-12-11T22:16:39Z,,0,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35349,Bug: Can't really access component stack `errorInfo.componentStack` on server,open,brillout,2025-12-11T21:46:21Z,2025-12-11T21:46:21Z,,0,"[""Status: Unconfirmed""]",False
facebook/react,35348,[compiler] Fix VariableDeclarator source location,closed,nathanmarks,2025-12-11T20:53:33Z,2025-12-11T23:02:06Z,2025-12-11T23:02:06Z,0,"[""CLA Signed""]",True
